id,univ,prodi,kode,jenjang,kelompok,rumpun_ilmu,prov,itk,keketatan_2025,rataan,point,passing_grade_est,pg_batas_bawah,pg_batas_atas,level,daya_tampung_2026,peminat_2025,mu1,mu2,mu3,mu4,mu5,mu6,mu7,pmu1,pmu2,pmu3,pmu4,pmu5,pmu6,pmu7,ukt1,ukt2,ukt3,ukt4,ukt5,ukt_min,ukt_max
95840ca7-f994-4df0-a24f-6e849a9add54,POLITEKNIK NEGERI BANJARMASIN,MANAJEMEN INFORMATIKA,25363010,D3,Soshum,Saintek-IT,Kalimantan Selatan,35.38,2.8267,487.70,482.30,485,480,490,A2,75,212,PBM,PU,PPU,PK,LBI,PM,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp16,011,008.00","Rp18,145,809.00","Rp21,348,010.00",500000.0,21348010.0
9590e089-d9dc-4186-8b43-20e6301a1aee,ISI YOGYAKARTA,ANIMASI,13642022,D4,Soshum,Soshum-Sosial,Yogyakarta,7.75,12.8958,597.70,592.30,595,590,600,C1,48,619,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
9595841d-873f-4c8f-a4fd-ea612bb96b82,UNIVERSITAS LAMBUNG MANGKURAT,ILMU PEMERINTAHAN,15311052,S1,Soshum,Soshum-Sosial,Kalimantan Selatan,26.5,3.7733,507.70,502.30,505,500,510,B1,75,283,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
959d1bee-1356-4c42-ae9d-98e602595b6a,UNIVERSITAS NEGERI PADANG,PENDIDIKAN AGAMA ISLAM,11421056,S1,Soshum,Soshum-Sosial,Sumatera Barat,10.33,9.6786,567.70,562.30,565,560,570,B3,56,542,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
95c500b8-8eaa-4bd8-b8a8-d0ae5a6dd9c6,UNIVERSITAS AIRLANGGA,EKONOMI ISLAM,13811043,S1,Soshum,Soshum-Ekonomi,Jawa Timur,11.54,8.6667,567.70,562.30,565,560,570,A2,60,520,PBM,PU,PPU,PK,LBI,PM,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,647,762.00","Rp16,600,797.00","Rp19,530,349.00",500000.0,19530349.0
95cc2e37-256b-4e4d-bad2-ff30bc7d02c3,UNIVERSITAS JENDERAL SOEDIRMAN,SASTRA INGGRIS,13511034,S1,Soshum,Soshum-Humaniora,Jawa Tengah,12.19,8.2031,567.70,562.30,565,560,570,A3,64,525,PBM,PU,PPU,PK,LBE,LBI,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
95d58050-f6e0-4f50-85b8-94d6ce44ee4f,UNIVERSITAS BENGKULU,PENDIDIKAN JASMANI,11611041,S1,Saintek,Soshum-Pendidikan,Bengkulu,16.84,5.9400,537.70,532.30,535,530,540,C1,50,297,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,,,,,,500000.0,16726050.0
95e53f31-f3c1-48ce-9c70-5843fe5ae003,UNIVERSITAS SEBELAS MARET,PENDIDIKAN SENI RUPA,13531059,S1,Soshum,Soshum-Sosial,Jawa Tengah,43.01,2.3250,492.70,487.30,490,485,495,B1,40,93,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
95ff5e5d-39f1-44e2-9002-191e88927380,UNIVERSITAS NEGERI PADANG,TEKNIK PERTAMBANGAN (NK),11421016,S1,Saintek,Saintek-Teknik,Sumatera Barat,1.69,59.0909,712.70,707.30,710,705,715,B1,33,1950,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
96075bd8-0620-4e1a-b8de-40f6bd52b092,UNIVERSITAS PAPUA,ILMU LINGKUNGAN,19211050,S1,Saintek,Saintek-Teknik,Papua Barat,2400,0.0417,472.70,467.30,470,465,475,C2,24,1,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,,,,,,500000.0,16726050.0
96075dbe-bd39-4553-97a6-235116d65061,UNIVERSITAS SULTAN AGENG TIRTAYASA,PENDIDIKAN SOSIOLOGI,13111036,S1,Soshum,Soshum-Sosial,Banten,36.56,2.7349,492.70,487.30,490,485,495,C2,83,227,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
9607950c-bc33-4638-b346-71c048291b0d,UNIVERSITAS NUSA CENDANA,PENJASKESREK,16311043,S1,Saintek,Saintek-Teknik,Nusa Tenggara Timur,28.42,3.5185,507.70,502.30,505,500,510,C2,54,190,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
96102e91-58ec-42c4-b65f-d4668f8da6d1,UNIVERSITAS TADULAKO,PEND. GURU PAUD,17311039,S1,Soshum,Soshum-Pendidikan,Sulawesi Tengah,34.29,2.9167,492.70,487.30,490,485,495,C2,60,175,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
9633b881-c2b2-40f7-89b6-bf1e769d1a88,UNIVERSITAS SYIAH KUALA,ILMU KOMUNIKASI,11111059,S1,Soshum,Soshum-Sosial,Aceh,8.08,12.3810,597.70,592.30,595,590,600,C1,63,780,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
963b8013-5633-4e09-a5b5-3e40374424d4,ISI DENPASAR,TEATER,16131015,S1,Soshum,Soshum-Sosial,Bali,150,0.6667,472.70,467.30,470,465,475,D,6,4,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
964008db-e77a-4f75-a312-6137695255c5,UNIVERSITAS LAMPUNG,AGROTEKNOLOGI,11911001,S1,Saintek,Saintek-Pertanian,Lampung,24.53,4.0769,522.70,517.30,520,515,525,B2,78,318,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
964acb14-6762-4d50-bbcd-7e3bf4026f73,POLITEKNIK NEGERI BATAM,TEKNIK ELEKTRONIKA MANUFAKTUR,22313012,D3,Saintek,Saintek-Teknik,Kepulauan Riau,9.25,10.8148,577.70,572.30,575,570,580,C1,27,292,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp17,601,940.00","Rp19,948,865.00","Rp23,469,253.00",500000.0,23469253.0
964ec60e-cd62-4c0a-a2de-6d2b51a01f11,INSTITUT TEKNOLOGI SUMATERA,PARIWISATA,11921040,S1,Soshum,Soshum-Sosial,Lampung,17.2,5.8148,537.70,532.30,535,530,540,C3,54,314,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
964f8169-953d-4db0-91aa-af232c95bd36,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,TEKNIK FISIKA,13821009,S1,Saintek,Saintek-Sains,Jawa Timur,16.46,6.0750,552.70,547.30,550,545,555,A2,80,486,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
965ca3ab-d202-4358-b5b3-237efa7713b3,POLITEKNIK NEGERI TANAH LAUT,PENGEMBANGAN PRODUK AGROINDUSTRI,25372010,D4,Saintek,Saintek-Teknik,Kalimantan Selatan,70.59,1.4167,472.70,467.30,470,465,475,D,36,51,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,138,647.00","Rp14,890,467.00","Rp17,518,196.00",500000.0,17518196.0
966ac75b-be83-451b-bb8d-78573b49dcbc,POLITEKNIK NEGERI BANDUNG,ADMINISTRASI BISNIS,24312016,D4,Soshum,Soshum-Ekonomi,Jawa Barat,1.46,68.3438,712.70,707.30,710,705,715,A3,32,2187,PBM,PU,PPU,PK,LBI,PM,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp15,441,650.00","Rp17,500,536.00","Rp20,588,866.00",500000.0,20588866.0
9678c3c4-581d-4ff7-844e-f8a815b2aa08,UNIVERSITAS JENDERAL SOEDIRMAN,AGROTEKNOLOGI,13511016,S1,Saintek,Saintek-Pertanian,Jawa Tengah,14.3,6.9917,552.70,547.30,550,545,555,A2,120,839,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
96793e76-10ed-4771-a4c6-e724ba5a00e8,INSTITUT TEKNOLOGI SUMATERA,REKAYASA INSTRUMENTASI DAN AUTOMASI,11921037,S1,Saintek,Saintek-Teknik,Lampung,56.76,1.7619,482.70,477.30,480,475,485,C3,63,111,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
967a74e3-cc79-43c5-a151-97fba0e92fff,POLITEKNIK NEGERI BANJARMASIN,TEKNIK INFORMATIKA,25363018,D3,Saintek,Saintek-IT,Kalimantan Selatan,18.7,5.3467,532.70,527.30,530,525,535,A2,75,401,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp16,310,999.00","Rp18,485,798.00","Rp21,747,998.00",500000.0,21747998.0
9686517c-66d6-4f84-bbea-e5a97127ab06,POLITEKNIK MANUFAKTUR NEGERI BANGKA BELITUNG,TEKNOLOGI REKAYASA PERANCANGAN MANUFAKTUR,22812007,D4,Saintek,Saintek-Teknik,Kepulauan Bangka Belitung,42.86,2.3333,492.70,487.30,490,485,495,D,12,28,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp16,455,494.00","Rp18,649,559.00","Rp21,940,658.00",500000.0,21940658.0
968d5a87-6a2d-4adb-aef8-d84d10912817,UNIVERSITAS NEGERI PADANG,ILMU LINGKUNGAN,11421095,S1,Saintek,Saintek-Teknik,Sumatera Barat,15.31,6.5313,552.70,547.30,550,545,555,B2,32,209,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,,,,,,500000.0,15498450.0
96b6959f-1a1b-449c-82a5-cbd6ba3ba035,UNIVERSITAS SYIAH KUALA,PENDIDIKAN FISIKA,11111014,S1,Saintek,Soshum-Pendidikan,Aceh,79.25,1.2619,472.70,467.30,470,465,475,C1,42,53,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
96b90439-e95f-4ad7-9b28-c49e2efcbd70,UNIVERSITAS BORNEO TARAKAN,PENDIDIKAN BAHASA INGGRIS,15511016,S1,Soshum,Soshum-Pendidikan,Kalimantan Utara,55.88,1.7895,482.70,477.30,480,475,485,D,38,68,PBM,PU,PPU,PK,LBE,LBI,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
96dfa755-2ec8-41d3-a7bc-937c9df7f7c0,UNIVERSITAS TADULAKO,PEND. GEOGRAFI,17311050,S1,Saintek,Saintek-Sains,Sulawesi Tengah,69.31,1.4429,472.70,467.30,470,465,475,C1,70,101,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
96f50465-1550-427a-98e5-7332bf753479,UNIVERSITAS BENGKULU,ADMINISTRASI PUBLIK,11611032,S1,Soshum,Soshum-Sosial,Bengkulu,8.98,11.1400,582.70,577.30,580,575,585,C2,50,557,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,,,,,,500000.0,16726050.0
96ffb00b-75d9-41e8-85ab-98f1a8c51626,UNIVERSITAS NEGERI MEDAN,PENDIDIKAN BAHASA PERANCIS,11221032,S1,Soshum,Soshum-Sosial,Sumatera Utara,217.95,0.4588,472.70,467.30,470,465,475,B3,85,39,PBM,PU,PPU,PK,LBE,LBI,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
9704c8b6-9ae2-4de9-a785-968fb3a635e9,UNIVERSITAS SEBELAS MARET,PENDIDIKAN AKUNTANSI,13531068,S1,Soshum,Soshum-Ekonomi,Jawa Tengah,9.18,10.8889,582.70,577.30,580,575,585,A1,27,294,PBM,PU,PPU,PK,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
9723eee0-0f7c-4267-8b6a-f1beff4c81d5,POLITEKNIK NEGERI PONTIANAK,TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN,25152029,D4,Saintek,Saintek-Teknik,Kalimantan Barat,64.18,1.5581,482.70,477.30,480,475,485,B2,43,67,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,401,939.00","Rp16,322,197.00","Rp19,202,585.00",500000.0,19202585.0
972be735-e125-42f1-84da-f088e03b2e7d,UNIVERSITAS SUMATERA UTARA,ILMU KEPERAWATAN,11211020,S1,Saintek,Saintek-Kesehatan,Sumatera Utara,7.61,13.1358,597.70,592.30,595,590,600,A3,81,1064,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
97388e1f-ab1d-4163-99a4-5910f9398735,UNIVERSITAS NEGERI PADANG,TEKNIK ELEKTRO INDUSTRI (NK),11422017,D4,Saintek,Saintek-Teknik,Sumatera Barat,4.69,21.3000,637.70,632.30,635,630,640,B2,40,852,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
974cdb83-ff7d-44dc-ae40-fce9b41c4df1,UNIVERSITAS TANJUNGPURA,ILMU KELAUTAN,15111023,S1,Saintek,Saintek-Sains,Kalimantan Barat,56.76,1.7619,482.70,477.30,480,475,485,C1,42,74,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
97533f8c-bf2a-4ecc-a5d2-7e68a95350c2,UNIVERSITAS JEMBER,TEKNIK PERMINYAKAN,13711040,S1,Saintek,Saintek-Teknik,Jawa Timur,8.58,11.6538,582.70,577.30,580,575,585,A3,26,303,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,647,762.00","Rp16,600,797.00","Rp19,530,349.00",500000.0,19530349.0
9764e588-5154-4f6c-a6ef-f7a51fb6d8ff,UNIVERSITAS LAMBUNG MANGKURAT,ILMU KELAUTAN,15311013,S1,Saintek,Saintek-Sains,Kalimantan Selatan,74.07,1.3500,472.70,467.30,470,465,475,B1,20,27,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
97791cd7-01db-42f0-af9c-f5a960e40f3e,UNIVERSITAS NEGERI MEDAN,PEND. GURU PENDIDIKAN ANAK USIA DINI,11221042,S1,Soshum,Soshum-Sosial,Sumatera Utara,42.35,2.3611,492.70,487.30,490,485,495,C2,144,340,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
977b2bce-425c-47c1-a268-99bc66c919c1,UNIVERSITAS MULAWARMAN,FARMASI,15413069,D3,Saintek,Saintek-Kesehatan,Kalimantan Timur,1.89,53.0400,707.70,702.30,705,700,710,B3,25,1326,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
977d51ba-e586-4a55-bbd6-780e7b7cd7bd,UNIVERSITAS AIRLANGGA,GIZI,13811017,S1,Saintek,Saintek-Kesehatan,Jawa Timur,5.14,19.4583,617.70,612.30,615,610,620,A2,48,934,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
977fbf9e-543c-4541-af7f-ef47d17d6059,UNIVERSITAS NUSA CENDANA,PEND. TEKNIK ELEKTRO,16311007,S1,Saintek,Saintek-Teknik,Nusa Tenggara Timur,31.3,3.1944,507.70,502.30,505,500,510,C2,36,115,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,647,762.00","Rp16,600,797.00","Rp19,530,349.00",500000.0,19530349.0
978be43a-4c50-4ae5-922a-4983b7d64284,UNIVERSITAS PENDIDIKAN GANESHA,AKUNTANSI SEKTOR PUBLIK,16122054,D4,Soshum,Soshum-Ekonomi,Bali,12.44,8.0417,567.70,562.30,565,560,570,A1,24,193,PBM,PU,PPU,PK,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,647,762.00","Rp16,600,797.00","Rp19,530,349.00",500000.0,19530349.0
978d7e13-b541-4122-8ff5-e666d039f08d,POLITEKNIK NEGERI BANYUWANGI,TEKNOLOGI PENGOLAHAN HASIL TERNAK,24712002,D4,Saintek,Saintek-Teknik,Jawa Timur,81.82,1.2222,472.70,467.30,470,465,475,C3,36,44,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,003,964.00","Rp14,737,825.00","Rp17,338,618.00",500000.0,17338618.0
9790d505-3529-439a-8cb2-e687a9b00f6e,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,TEKNOLOGI KEDOKTERAN,13821046,S1,Saintek,Saintek-Kesehatan,Jawa Timur,7.24,13.8056,597.70,592.30,595,590,600,A1,36,497,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp30,047,429.00","Rp34,053,752.00","Rp40,063,238.00",500000.0,40063238.0
97926278-08eb-4742-9ff3-90aa95f388d3,UNIVERSITAS LAMBUNG MANGKURAT,ANTROPOLOGI,15311070,S1,Soshum,Soshum-Sosial,Kalimantan Selatan,52.63,1.9000,482.70,477.30,480,475,485,C1,20,38,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,,,,,,500000.0,16726050.0
979835fb-efe7-4ffc-8704-6cdaf7631ea2,UNIVERSITAS GADJAH MADA,TEKNOLOGI HASIL PERIKANAN,13611025,S1,Saintek,Saintek-Pertanian,Yogyakarta,7.74,12.9130,597.70,592.30,595,590,600,A2,23,297,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
97a83971-b4e5-4adb-a9c3-38c12f292413,UNIVERSITAS PENDIDIKAN GANESHA,KEPERAWATAN,16121057,S1,Saintek,Saintek-Kesehatan,Bali,10.14,9.8571,567.70,562.30,565,560,570,C3,28,276,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
97aac853-7793-491c-b4b8-8eee5563c5ab,UNIVERSITAS NEGERI PADANG,PENDIDIKAN MUSIK,11421055,S1,Soshum,Soshum-Sosial,Sumatera Barat,53.85,1.8571,482.70,477.30,480,475,485,C2,28,52,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
97b0d6cb-aa3f-472c-9c74-2acdd45a1d08,"UPN """"VETERAN"""" JAWA TIMUR",SAINS DATA,13851012,S1,Saintek,Saintek-Teknik,Jawa Timur,15.63,6.4000,552.70,547.30,550,545,555,C1,60,384,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
97d24ee2-fbb8-4751-b800-09e7cd93604c,UNIVERSITAS JENDERAL SOEDIRMAN,BISNIS INTERNASIONAL,13513049,D3,Soshum,Soshum-Ekonomi,Jawa Tengah,3.6,27.7917,647.70,642.30,645,640,650,A3,48,1334,PBM,PU,PPU,PK,LBI,PM,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
97d5ab3a-6a4a-42de-9a0a-3b1cebeb3e3c,ISI YOGYAKARTA,TATA KELOLA SENI,13641017,S1,Soshum,Soshum-Sosial,Yogyakarta,21.43,4.6667,522.70,517.30,520,515,525,C2,30,140,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
97ee8f3e-07a8-4853-8941-4354f9d8cf9a,POLITEKNIK NEGERI MEDIA KREATIF,DESAIN MODE,24222003,D4,Soshum,Soshum-Sosial,Jakarta Raya,42.11,2.3750,492.70,487.30,490,485,495,B2,32,76,PBM,PU,PPU,PK,LBI,PM,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,084,665.00","Rp13,695,954.00","Rp16,112,887.00",500000.0,16112887.0
97f77cc0-e38d-4275-a7d3-5dfb7b865263,UNIVERSITAS MUSAMUS MERAUKE,TEKNIK SIPIL,19121003,S1,Saintek,Saintek-Teknik,Papua Selatan,165.52,0.6042,472.70,467.30,470,465,475,C2,48,29,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
97fc597d-1ad4-4637-adc7-622549da3702,UNIVERSITAS NEGERI PADANG,TEKNIK MESIN (NK),11421021,S1,Saintek,Saintek-Teknik,Sumatera Barat,5.33,18.7714,617.70,612.30,615,610,620,B2,35,657,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
981007bd-abc8-4455-b7a3-985afa9b84e0,UNIVERSITAS NEGERI SURABAYA,TEKNIK ELEKTRO,13831016,S1,Saintek,Saintek-Teknik,Jawa Timur,9.56,10.4588,582.70,577.30,580,575,585,B1,85,889,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,647,762.00","Rp16,600,797.00","Rp19,530,349.00",500000.0,19530349.0
98166264-03d5-4196-8a44-b03ed739b4b5,POLITEKNIK NEGERI MALANG,TEKNIK ELEKTRONIKA (PSDKU KEDIRI),24742010,D4,Saintek,Saintek-Teknik,Jawa Timur,14.91,6.7083,552.70,547.30,550,545,555,B1,24,161,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp16,048,766.00","Rp18,188,602.00","Rp21,398,355.00",500000.0,21398355.0
